article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID40347929,40347929,Lingguizhugan decoction inhibit pulmonary hypertension by regulating macrophage IL-6 secretion via IL-33/ST2 pathway.,"[BACKGROUND] Lingguizhugan decoction (LGZG), a typical Chinese herbal formula, has remarkable clinical effects for treating pulmonary hypertension (PH) with unclear ingredients and mechanisms. This study aimed to evaluate the efficacy of LGZG and the mechanism of its active ingredients in treating PH. [METHODS] The PH patient phenotype was characterized by transcriptomic assay of peripheral blood mononuclear cells (PBMCs) and multiplex cytokine profiling of serum. The active ingredients of LGZG were identified by UPLC-Q-TOF-MS. The monocrotaline (MCT)-induced PH model was performed to evaluate the effects of LGZG and its active ingredients in vivo. The interleukin-33 (IL-33)-induced RAW264.7 cells and the mouse pulmonary artery smooth muscle cells (mPASMCs) were applied to explored phenotype and mechanism of the active ingredients of LGZG by immunofluorescence, western blotting and RT-qPCR in vitro. [RESULTS] Inflammatory receptor activity in PBMCs and serum interleukin-6 (IL-6) levels were elevated in PH patients. Porinic acid B, cinnamic acid, atractylenolide I and glycyrrhizin (PCAG) were characterized and combined to treat the PH, And the IL-33/Growth stimulation expressed gene 2 (ST2) pathway may be the potential mechanism by transcriptomic analysis of lung tissues. Both in vivo and in vitro experiments confirmed that PCAG inhibited the IL-33/ST2 pathway, reduced macrophage polarization, and suppressed IL-6 secretion. Moreover, ST2 overexpression in macrophages attenuated the inhibitory effect of PCAG. Using a co-culture system of macrophages and mPASMCs, we demonstrated that PCAG reduced mPASMCs phenotypic switching by suppressing macrophage-derived IL-6 secretion. [CONCLUSION] The active ingredient of LGZG, PCAG, inhibits the progression of PH by preventing macrophage polarization and IL-6 secretion through the IL-33/ST2 pathway.",Dong Zhengwei; Xue Zhifeng; Zhang Min; Wang Liming; Lu Qianqian; Zhao Huan; Wang Xinlu; Nie Shanshan; Wei Jingjing; Yan Haifeng; Fan Guanwei; Wang Yongxia; Zhu Mingjun,Phytomedicine,2025,en,hypertension_tcm.csv
PMID27225294,27225294,Is Chinese herbal medicine effective for elderly isolated systolic hypertension? A systematic review and meta-analysis.,"[OBJECTIVE] To study the efficacy of Chinese medicine (CM) on isolated systolic hypertension. [METHODS] Seven electronic databases were searched for randomized controlled trials (RCTs) published until August 2015. Subgroup analyses and meta-analysis were performed to assess the efficacy and safety of the included studies. [RESULTS] A total of 24 studies, including 2,096 patients (1,058 patients in the intervention group and 1,038 in the control group), were evaluated in the final analysis. Compared with a conventional therapy used alone, CM as additional intervention was more effective on systolic blood pressure [mean difference (MD)=-0.66, 95% confidence interval (CI)=(-0.97,-0.36), P<0.00001] and significantly diminished the pulse pressure [MD=-7.49, CI=(-12.69,-2.29), P<0.00001]. However it showed no additional benefit on diastolic blood pressure [MD=1.16, CI=(0.02, 2.29), P=0.87]. Adverse events were not explicitly reported in most RCTs. [CONCLUSIONS] CM might be a promising approach for the elderly with isolated systolic hypertension, while the evidence for CM employed alone was insufficient. Considering the inherent limitations of the included studies, larger high-quality RCTs with extensive follow-up should be performed to validate our findings in the future.",Cao Yu; Liu Long-Tao; Wu Min,Chin J Integr Med,2017,en,hypertension_tcm.csv
PMID23552514,23552514,Chinese herbal formulas for treating hypertension in traditional Chinese medicine: perspective of modern science.,"Hypertension, which directly threatens quality of life, is a major contributor to cardiovascular and cerebrovascular events. Over the past two decades, domestic and foreign scholars have agreed upon various standards in the treatment of hypertension, and considerable progress has been made in the field of antihypertensive drugs. Oral antihypertensive drugs represent a milestone in hypertension therapy. However, the blood pressure standard for patients with hypertension is far from satisfactory. The study of Chinese herbal formulas for treating hypertension has received much research attention. These studies seek to integrate traditional and Western medicine in China. Currently, Chinese herbal formulas are known to have an outstanding advantage with regard to bodily regulation. Research shows that Chinese medicine has many protective mechanisms. This paper addresses the process of the antihypertensive mechanisms in Chinese herbal formulas for treating hypertension. These mechanisms are to be discussed in future research.",Xiong Xingjiang; Yang Xiaochen; Liu Yongmei; Zhang Yun; Wang Pengqian; Wang Jie,Hypertens Res,2013,en,hypertension_tcm.csv
PMID35000517,35000517,Chinese herbal medicine formula combined with calcium antagonist in the treatment of hypertension: a systematic review and meta-analysis.,"[OBJECTIVE] Chinese herbal medicine formula and calcium antagonist are commonly used medicines for hypertension in China. This study aims to examine the efficacy and safety of for the treatment of Chinese herbal medicine formula combined calcium antagonist hypertension. [METHODS] PubMed, the Cochrane library, CNKI, VIP, Sinomed, and Wanfang Database were searched up to January 31, 2021. Data analysis was performed using the Recman 5.3. The source of clinical heterogeneity used stata16.0 for sensitivity analysis. [RESULTS] 17 RCTs and 1587 cases were finally included. The results shows that the traditional Chinese medicine decoction combined with calcium antagonists is better than calcium antagonists alone in the treatment of hypertension. In addition, it can effectively alleviate the adverse reactions caused by calcium antagonists. However, due to the low quality of methodology and the small-scale research, more high-quality clinical trials are still needed for verification.",Zhang Qingyuan; Shao Wenxiang; Xiao Yonghuan; Wang Yaling; Zhang Jingwen; Ao Meiying,Clin Exp Hypertens,2022,en,hypertension_tcm.csv
PMID40489881,40489881,Efficacy and safety of a traditional Chinese herbal formula Xuefu Zhuyu prescription for hypertension: A meta-analysis of randomized controlled trials.,"[BACKGROUND] Hypertension is a major risk factor for cardiovascular disease, kidney disease, and stroke. Xuefu Zhuyu decoction (Xuefu Zhuyu prescription [XZP]) is a classic Chinese medicine prescription, which has been widely used in headache, vertigo, hypertension, and so on. This meta-analysis aimed at evaluating the efficacy and safety of XZP for hypertension and related risk diseases of hypertension, especially cardiovascular disease, with sufficient evidence. [METHODS] A comprehensive literature search was performed in 7 electronic databases from their establishment up to April 7, 2022, to examine the therapeutic effect and safety of XZP for hypertension. The primary outcome included systolic blood pressure (BP), diastolic BP, categorical BP, traditional Chinese medicine syndrome integral, and traditional Chinese medicine syndrome effect. The secondary outcomes were defined as vascular endothelial function, ventricular remodeling, and blood lipids. Poor prognosis included stroke, heart failure, and so on. Continuous variables were analyzed using mean difference and 95% confidence intervals. Relative risk and 95% confidence interval were used for dichotomous data. The data were pooled and analyzed by RevMan5.4. [RESULTS] A total of 37 studies with 3391 hypertensive patients were included for meta-analysis. All studies compared XZP and antihypertensive or lipid-lowering drugs with conventional treatment used alone. Overall, 25 studies demonstrated that XZP substantially reduced BP compared with the control group (P < .00001). A total of 11 studies showed that XZP significantly improved symptoms in patients with hypertension (P < .00001). Meanwhile, this result indicated that XZP has good effects on lowering blood lipids, improving vascular endothelial function, ventricular remodeling, and carotid intima-media thickness, so it can reverse the damage of hypertensive target organs and reduce the incidence of related risk diseases (P < .05). Encouragingly, the incidences of adverse reactions and adverse outcomes were also lower than with conventional treatment. The Z curves for the key outcome indicators cross the traditional thresholds and the trial sequential analysis boundaries, indicating that the conclusions are reliable. [CONCLUSION] XZP shows good clinical efficacy in simultaneously reducing BP, protecting the cardiovascular system, and preventing related risk diseases of hypertension. XZP may provide a multiefficacy therapeutic method in the prevention and treatment of hypertension and its associated risk factors.",Zhang Yunxiao; Guo Dong; Shi Hongshuo; Li Wenwen; Fu Jiaqi; Li Shudi; Xie Huidan; Chen Shouqiang,Medicine (Baltimore),2025,en,hypertension_tcm.csv
PMID30639372,30639372,Efficacy and safety of Chinese herbal medicine for patients with postmenopausal hypertension: A systematic review and meta-analysis.,"Chinese herbal medicine has been increasingly used for patients with postmenopausal hypertension in China. A comprehensive literature search was performed in 7 electronic databases from their inception up to December 17, 2017 to examine the efficacy and safety of Chinese herbal medicine for postmenopausal hypertension. Thirty-nine randomized controlled trials involving 3, 823 participants were included. Meta-analyses favored Chinese herbal medicine plus antihypertensive drugs on blood pressure, blood pressure variability, postmenopausal symptoms, quality of life, and hormone levels compared with antihypertensive drugs. No severe adverse effects were identified. Er-xian decoction was the most frequently prescribed herbal formula, while Rehmannia glutinosa Libosch. was the most commonly used single herb. Chinese herbal medicine as complementary therapy maybe beneficial for postmenopausal hypertension. However, the effectiveness and safety of the decoction are still uncertain due to methodological shortcomings. Well-conducted trials are warranted to resolve the issue.",Xiong Xingjiang; Yang Xiaochen; Li Xiaoke; Yue Guihua; Xing Yanwei; Cho William C,Pharmacol Res,2019,en,hypertension_tcm.csv
PMID39465780,39465780,Combined traditional Chinese medicine and anti-hypertensive treatments for renal hypertension: A network meta-analysis and systematic review.,"[BACKGROUND] Traditional Chinese medicine (TCM) demonstrates significant effects on renal function, yet it remains unclear which TCM treatment yields the best clinical outcomes for renal hypertension (RH) management. This study aims to evaluate the safety and effectiveness of various TCM treatments for RH compared to conventional Western medicine (CWM). [METHODS] Randomized controlled trials (RCTs) of TCM for RH were screened from 9 databases, covering the period up to July 2023. The Cochrane Risk of Bias tool was utilized to assess the risk of bias in the included RCTs. Network meta-analysis was conducted using RevMan 5.3 and Stata 14.0 software. Sensitivity analyses and meta-regression were performed to identify sources of heterogeneity and assess result robustness. [RESULTS] This study encompassed 3879 patients from 44 investigations involving 29 TCM interventions. The quality of the studies ranged from moderate to excellent, with well-defined inclusion criteria and generally low potential for biases related to outcome data and selective reporting. Tianma Gouteng Yin combined with Qiju Dihuang Wan + CWM demonstrated the highest total effective rate (relative risk = 1.31, 95% confidence interval (CI): 1.03, 1.66) compared to CWM alone. Bailing capsule + CWM was optimal for improving serum creatinine (mean difference (MD) = -53.78, 95% CI: -96.59, -10.98). Ziyin Pinggan Huayu decoction + CWM had the highest likelihood (surface under the cumulative ranking curves = 56.2%) of improving blood urea nitrogen. Zishen Pinggan prescription + CWM showed the greatest improvement in systolic blood pressure (MD = -46.29, 95% CI: -73.19, -19.38), while Ye Ren Gao decoction + CWM demonstrated the best improvement in diastolic blood pressure (MD = -13.13, 95% CI: -20.12, -6.13). Xifeng Qingnao decoction + CWM achieved the best improvement in 24-hour urinary protein (MD = -2.00, 95% CI: -3.26, -0.74). The combination of TCM and CWM was associated with a lower incidence of adverse effects. [CONCLUSION] Combination therapy of TCM with CWM surpasses CWM alone in treating renal hypertension. This study identifies the most effective combination treatment for RH, as well as optimal treatments for lowering blood pressure (Zishen Pinggan prescription + CWM) and improving renal function (Bailing capsule + CWM).",Guo Jinjing; Jiang Zhibing; Yang Siyu; Meng Bin; Tang Qun,Medicine (Baltimore),2024,en,hypertension_tcm.csv
PMID33706064,33706064,Traditional Chinese Medicine's liver yang ascendant hyperactivity pattern of essential hypertension and its treatment approaches: A narrative review.,"""Liver yang ascendant hyperactivity"" (SF52), as termed by WHO, is a commonly observed pattern of essential hypertension (EH), herein referred to as EH-SF52. This paper summarizes the Traditional Chinese Medicine (TCM) perspectives, biomedical findings, and TCM managements for EH-SF52 in modern times. EH-SF52 is generally identified as an EH individual presenting with headache, dizziness, poor sleep quality, tinnitus, facial flushing, fatigue, signs of mild dehydration, and whom are highly irritable individuals with a tendency to overthink, be competitive, or be aggressive. The proposed EH-SF52 model features a state of autonomic imbalance and vascular changes that accounts for the above symptoms. TCM managements for EH-SF52 includes Chinese herbal medication, acupuncture, qigong, taichi, massage, food therapy, as well as lifestyle changes, which targets symptomatic alleviation and blood pressure reduction in a multi-mechanistic manner. An increasing shift towards integrated practice of TCM and western medicine in EH-SF52 requires effective communication between both disciplines.",Huang Xuhua; Ngaenklangdon Sakhorn; He Jun; Gao Xiumei,Complement Ther Clin Pract,2021,en,hypertension_tcm.csv
PMID38403334,38403334,[Role of macrophage polarization in hypertension and traditional Chinese medicine intervention: a review].,"Hypertension is known to be a chronic inflammatory state and a key risk factor for heart failure, coronary heart disease, and atherosclerosis. Macrophages in the circulatory system are the main cell group that constitutes the immune system and participates in the inflammatory response. Depending on the local microenvironment, macrophages can be polarized into pro-inflammatory(M1) and anti-inflammatory(M2) phenotypes. When blood pressure is elevated, M1 macrophages can release pro-inflammatory cytokines and chemokines to generate an immune response. However, an excessive immune response can lead to tissue damage, and M2 macrophages release anti-inflammatory cytokines to promote the repair of wounds and tissue damage. It is clear that the dynamic balance between M1 and M2 macrophages resembles the traditional Chinese medicine(TCM) theory of Yin and Yang. That is, when Yin and Yang are imbalanced, the human body will exhibit pathological states, e.g., altered blood pressure rhythms. Studies have confirmed that TCM can produce positive therapeutic effects on hypertension by regulating macrophage polarization. Therefore, this study reviews the studies about the TCM regulation of macrophage polarization and summarized the mechanisms of TCM intervention in hypertension, with the aim of providing evidence for clinical treatment and ideas for scientific research design.",Yang Zhen-Yu; Li Ji-Xin; Gu Chen-Hao; Li Bing-Quan; Li Chen; Guo Dan-Dan,Zhongguo Zhong Yao Za Zhi,2024,zh,hypertension_tcm.csv
PMID36183476,36183476,Efficacy and safety of Songling Xuemaikang capsule for essential hypertension: A systematic review and meta-analysis of randomized controlled trials.,"[BACKGROUND] Hypertension is one of the most significant public health challenges worldwide. An increasing number of patients prefer to incorporate traditional Chinese medicine into their hypertensive care. The Songling Xuemaikang capsule (SXC), a Chinese herbal formula, is widely used in China for essential hypertension. [PURPOSE] To assess the efficacy and safety of SXC for essential hypertension. [STUDY DESIGN] Systematic review and meta-analysis of randomized controlled trials (RCTs). [METHODS] We conducted a systematic literature search of seven databases to identify randomized controlled trials of SXC for hypertension. The outcome measures included blood pressure parameters and patient-reported outcomes. Potential heterogeneity between the studies was resolved by subgroup and sensitivity analyses. The quality of the results was evaluated using the GRADE (Grading of Recommendations, Assessment, Development, and Evaluation) approach. [RESULTS] A total of 34 trials with 4306 patients were included. The results showed that SXC plus antihypertensive drugs produced a greater effect on reducing systolic blood pressure (SBP) (MD: -7.54 mmHg; 95% CI: -8.92, -6.17; p < 0.00001), diastolic blood pressure (DBP) (MD: -6.42 mmHg; 95% CI: -7.54, -5.29; p < 0.00001), 24-hour SBP (MD: -6.88 mmHg; 95% CI: -8.36, -5.39; p < 0.00001), and 24-hour DBP (MD: -4.31 mmHg; 95% CI: -6.55, -2.07; p = 0.0002) and improving hypertensive symptoms (SMD: -1.09; 95% CI: -1.34, -0.84; p < 0.00001) than antihypertensive drugs alone. SXC monotherapy was less effective than antihypertensive drugs for 24-hour SBP reduction (MD: 2.07 mmHg; 95% CI: 0.19, 3.96; p = 0.03). No significant difference was observed in the incidence of adverse events between the SXC and control groups. [CONCLUSION] SXC is beneficial for essential hypertension; it can lower BP, improve hypertensive symptoms and is well tolerated.",Meng Tiantian; Wang Peng; Xie Xiaolong; Li Tingting; Kong Lingbo; Xu Yingzhi; Cao Kegang; Gao Ying; He Qingyong; Lai Xinxing,Phytomedicine,2022,en,hypertension_tcm.csv
PMID25360839,25360839,Diverse combination therapies of Chinese Medicine in treating Hypertension.,"[OBJECTIVE] There are more than 300 million patients with hypertension in China, and at least 1 in 5 is using or has ever used Chinese Medicine (CM) treatment. [SCOPE] This article reviews the efficacy and safety of CM as monotherapy and in combination with western medicine (WM) to explore its potential role in the clinical management of hypertension. [METHODS] Relevant articles were identified through PubMed, Chinese National Knowledge Infrastructure (CNKI) Database, VIP Chinese Journal Database, Wanfang Database, and China Biological Medicine Database (CBM-disc) search (up to 31 March, 2013). [FINDINGS] A total of 27 RCTs and 7 systematic reviews (including meta-analyses) were identified. These articles suggested that although as monotherapy, CM has limited effect for hypertension, while combined with WM, it does have a favorable effect of antihypertension. The combination therapy could not only improve the quality of life and the symptoms of hypertensive patients, such as dizziness and headache, but also stabilize blood pressure variability (BP). Moreover, the combined treatment of CM and WM may further reduce BP to the target levels for patients failed with hypertension control. Besides, the combination therapy also has more favorable effects than any WM monotherapy in protecting target organs as well as avoiding adverse reactions. [CONCLUSION] When combined with WM, CM as a complementary treatment approach has certain effects for the control of hypertension and protection of target organs. However, more well-designed studies should be conducted to make a solid conclusion.",Wu Sheng-Xian; Dong Zhen-Yu,Curr Vasc Pharmacol,2015,en,hypertension_tcm.csv
PMID39701806,39701806,[New discussion on hypertension from traditional Chinese medicine].,"Hypertension, as the most common and major risk factor in cardiovascular and cerebrovascular diseases, has become a major public health issue facing China, bringing a heavy burden of health economics to the society. However, due to the early and comprehensive intervention with antihypertensive drugs, the pathogenesis of hypertension has undergone profound changes compared with that before. The dizziness in traditional medical texts cannot be completely equated with hypertension, and the understanding of this disease is not limited to traditional pathogeneses such as hyperactivity of liver Yang and internal movement of liver wind. Therefore, it is urgent to explore the modern pathogenesis and clinical treatment rules. In recent years, traditional Chinese medicine(TCM) treatment of hypertension has attracted much attention for its ability to steadily and gently lower blood pressure. On the basis of 20 years of clinical practice and the review of classics and progress of modern evidence-based medicine research, our research group proposes that the treatment of hypertension should follow the principle of &quot;one core, two key mechanisms, three pathogeneses, and four prevention and treatment goals&quot;. Among them, &quot;one core&quot; refers to blood pressure reduction; &quot;two mechanisms&quot; refer to glucose and lipid metabolism and water and sodium metabolism; &quot;three pathogeneses&quot; refer to fire syndrome, fluid retention syndrome, and deficiency syndrome; &quot;four prevention and treatment goals&quot; refer to stable blood pressure reduction, reversal of risk factors, protection of target organs, and reduction of cardiovascular endpoint events. This treatment principle provides new ideas for the clinical prevention and treatment of hypertension with TCM.",Hou Jing-le; Xiong Xing-Jiang,Zhongguo Zhong Yao Za Zhi,2024,zh,hypertension_tcm.csv
