article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID36335890,36335890,"Indobufen or Aspirin on Top of Clopidogrel After Coronary Drug-Eluting Stent Implantation (OPTION): A Randomized, Open-Label, End Point-Blinded, Noninferiority Trial.","[BACKGROUND] Dual antiplatelet therapy (DAPT) with aspirin as a background therapy has become the standard care after percutaneous coronary intervention. However, some adverse noncardiac effects limited the use of aspirin in clinical practice. Thus, evaluation of pharmacological alternatives to aspirin is attractive. Previous data indicated that indobufen could lessen the unwanted side effects of aspirin while retaining the antithrombotic efficacy, but its combination with a P2Yinhibitor still lacks randomized clinical trial evidence. [METHODS] In this randomized, open-label, noninferiority trial, patients with negative cardiac troponin undergoing coronary drug-eluting stent implantation were randomly assigned in a 1:1 ratio to receive either indobufen-based DAPT (indobufen 100 mg twice a day plus clopidogrel 75 mg/d for 12 months) or conventional DAPT (aspirin 100 mg/d plus clopidogrel 75 mg/d for 12 months). The primary end point was a 1-year composite of cardiovascular death, nonfatal myocardial infarction, ischemic stroke, definite or probable stent thrombosis, or Bleeding Academic Research Consortium criteria type 2, 3, or 5 bleeding. The end points were adjudicated by an independent Clinical Event Committee. [RESULTS] Between January 11, 2018, and October 12, 2020, 4551 patients were randomized in 103 cardiovascular centers: 2258 patients to the indobufen-based DAPT group and 2293 to the conventional DAPT group. The primary end point occurred in 101 patients (4.47%) in the indobufen-based DAPT group and 140 patients (6.11%) in the conventional DAPT group (absolute difference, -1.63%;<0.001; hazard ratio, 0.73 [95% CI, 0.56-0.94];=0.015). Cardiovascular death, nonfatal myocardial infarction, ischemic stroke, and stent thrombosis were observed in 0.13%, 0.40%, 0.80%, and 0.22% of patients in the indobufen-based DAPT group and 0.17%, 0.44%, 0.83%, and 0.17% of patients in the conventional DAPT group (all>0.05). The occurrence of Bleeding Academic Research Consortium criteria type 2, 3, or 5 bleeding events was lower in the indobufen-based DAPT group compared with the conventional DAPT group (2.97% versus 4.71%; hazard ratio, 0.63 [95% CI, 0.46-0.85];=0.002), with the main decrease in type 2 bleeding (1.68% versus 3.49%; hazard ratio, 0.48 [95% CI, 0.33-0.70];<0.001). [CONCLUSIONS] In Chinese patients with negative cardiac troponin undergoing drug-eluting stent implantation, indobufen plus clopidogrel DAPT compared with aspirin plus clopidogrel DAPT significantly reduced the risk of 1-year net clinical outcomes, which was driven mainly by a reduction in bleeding events without an increase in ischemic events. [REGISTRATION] URL: https://www.chictr.org.cn; Unique identifier: ChiCTR-IIR-17013505.",Wu Hongyi; Xu Lili; Zhao Xin; Zhang Huanyi; Cheng Kang; Wang Xiaoyan; Chen Manhua; Li Guangping; Huang Jiangnan; Lan Jun; Wei Guanghe; Zhang Chi; Wang Yinman; Qian Juying; Ge Junbo,Circulation,2023,en,aspirin_cvd.csv
PMID37994553,37994553,An Aspirin-Free Versus Dual Antiplatelet Strategy for Coronary Stenting: STOPDAPT-3 Randomized Trial.,"[BACKGROUND] Bleeding rates on dual antiplatelet therapy (DAPT) within 1 month after percutaneous coronary intervention (PCI) remain high in clinical practice, particularly in patients with acute coronary syndrome or high bleeding risk. Aspirin-free strategy might result in lower bleeding early after PCI without increasing cardiovascular events, but its efficacy and safety have not yet been proven in randomized trials. [METHODS] We randomly assigned 6002 patients with acute coronary syndrome or high bleeding risk just before PCI either to prasugrel (3.75 mg/day) monotherapy or to DAPT with aspirin (81-100 mg/day) and prasugrel (3.75 mg/day) after loading of 20 mg of prasugrel in both groups. The coprimary end points were major bleeding (Bleeding Academic Research Consortium 3 or 5) for superiority and cardiovascular events (a composite of cardiovascular death, myocardial infarction, definite stent thrombosis, or ischemic stroke) for noninferiority with a relative 50% margin. [RESULTS] The full analysis set population consisted of 5966 patients (no-aspirin group, 2984 patients; DAPT group, 2982 patients; age, 71.6±11.7 years; men, 76.6%; acute coronary syndrome, 75.0%). Within 7 days before randomization, aspirin alone, aspirin with P2Y12 inhibitor, oral anticoagulants, and intravenous heparin infusion were given in 21.3%, 6.4%, 8.9%, and 24.5%, respectively. Adherence to the protocol-specified antiplatelet therapy was 88% in both groups at 1 month. At 1 month, the no-aspirin group was not superior to the DAPT group for the coprimary bleeding end point (4.47% and 4.71%; hazard ratio, 0.95 [95% CI, 0.75-1.20];=0.66). The no-aspirin group was noninferior to the DAPT group for the coprimary cardiovascular end point (4.12% and 3.69%; hazard ratio, 1.12 [95% CI, 0.87-1.45];=0.01). There was no difference in net adverse clinical outcomes and each component of coprimary cardiovascular end point. There was an excess of any unplanned coronary revascularization (1.05% and 0.57%; hazard ratio, 1.83 [95%CI, 1.01-3.30]) and subacute definite or probable stent thrombosis (0.58% and 0.17%; hazard ratio, 3.40 [95% CI, 1.26-9.23]) in the no-aspirin group compared with the DAPT group. [CONCLUSIONS] The aspirin-free strategy using low-dose prasugrel compared with the DAPT strategy failed to attest superiority for major bleeding within 1 month after PCI but was noninferior for cardiovascular events within 1 month after PCI. However, the aspirin-free strategy was associated with a signal suggesting an excess of coronary events. [REGISTRATION] URL: https://www.clinicaltrials.gov; Unique identifier: NCT04609111.",Natsuaki Masahiro; Watanabe Hirotoshi; Morimoto Takeshi; Yamamoto Ko; Obayashi Yuki; Nishikawa Ryusuke; Ando Kenji; Domei Takenori; Suwa Satoru; Ogita Manabu; Isawa Tsuyoshi; Takenaka Hiroyuki; Yamamoto Takashi; Ishikawa Tetsuya; Hisauchi Itaru; Wakabayashi Kohei; Onishi Yuko; Hibi Kiyoshi; Kawai Kazuya; Yoshida Ruka; Suzuki Hiroshi; Nakazawa Gaku; Kusuyama Takanori; Morishima Itsuro; Ono Koh; Kimura Takeshi,Circulation,2024,en,aspirin_cvd.csv
PMID38862179,38862179,Antiplatelet therapy after coronary artery bypass surgery: five year follow-up of randomised DACAB trial.,"[OBJECTIVE] To assess the effect of different antiplatelet strategies on clinical outcomes after coronary artery bypass grafting. [DESIGN] Five year follow-up of randomised Different Antiplatelet Therapy Strategy After Coronary Artery Bypass Grafting (DACAB) trial. [SETTING] Six tertiary hospitals in China; enrolment between July 2014 and November 2015; completion of five year follow-up from August 2019 to June 2021. [PARTICIPANTS] 500 patients aged 18-80 years (including 91 (18.2%) women) who had elective coronary artery bypass grafting surgery and completed the DACAB trial. [INTERVENTIONS] Patients were randomised 1:1:1 to ticagrelor 90 mg twice daily plus aspirin 100 mg once daily (dual antiplatelet therapy; n=168), ticagrelor monotherapy 90 mg twice daily (n=166), or aspirin monotherapy 100 mg once daily (n=166) for one year after surgery. After the first year, antiplatelet therapy was prescribed according to standard of care by treating physicians. [MAIN OUTCOME MEASURES] The primary outcome was major adverse cardiovascular events (a composite of all cause death, myocardial infarction, stroke, and coronary revascularisation), analysed using the intention-to-treat principle. Time-to-event analysis was used to compare the risk between treatment groups. Multiple post hoc sensitivity analyses examined the robustness of the findings. [RESULTS] Follow-up at five years for major adverse cardiovascular events was completed for 477 (95.4%) of 500 patients; 148 patients had major adverse cardiovascular events, including 39 in the dual antiplatelet therapy group, 54 in the ticagrelor monotherapy group, and 55 in the aspirin monotherapy group. Risk of major adverse cardiovascular events at five years was significantly lower with dual antiplatelet therapy versus aspirin monotherapy (22.6%29.9%; hazard ratio 0.65, 95% confidence interval 0.43 to 0.99; P=0.04) and versus ticagrelor monotherapy (22.6%32.9%; 0.66, 0.44 to 1.00; P=0.05). Results were consistent in all sensitivity analyses. [CONCLUSIONS] Treatment with ticagrelor dual antiplatelet therapy for one year after surgery reduced the risk of major adverse cardiovascular events at five years after coronary artery bypass grafting compared with aspirin monotherapy or ticagrelor monotherapy. [TRIAL REGISTRATION] NCT03987373ClinicalTrials.gov NCT03987373.",Zhu Yunpeng; Zhang Wei; Dimagli Arnaldo; Han Lin; Cheng Zhaoyun; Mei Ju; Chen Xin; Wang Xiaowei; Zhou Yanzai; Xue Qing; Hu Junlong; Tang Min; Wang Rui; Song Yuanyuan; Kang Lei; Redfors Bjorn; Gaudino Mario; Zhao Qiang,BMJ,2024,en,aspirin_cvd.csv
PMID38548012,38548012,Aspirin for Primary Prevention in Patients With Elevated Coronary Artery Calcium Score: A Systematic Review of Current Evidences.,"The 2019 American College of Cardiology and American Heart Association guidelines regarding low-dose aspirin in the primary prevention of atherosclerotic cardiovascular disease (ASCVD) indicate an increased risk of bleeding without a net benefit. The coronary artery calcium (CAC) score could be used to guide aspirin therapy in high-risk patients without an increased risk of bleeding. With this systematic review, we aimed to analyze studies that have investigated the role of CAC in primary prevention with aspirin. A total of 4 relevant studies were identified and the primary outcomes of interest were bleeding events and major adverse cardiac events. The outcomes of interest were stratified into 3 groups based on CAC scoring: 0, 1 to 99, and ≥100. A study concluded from 2,191 patients that with a low bleeding risk, CAC ≥100, and ASCVD risk ≥5% aspirin confers a net benefit, whereas patients with a high bleeding risk would experience a net harm, irrespective of ASCVD risk or CAC. All other studies demonstrated net benefit in patients with CAC ≥100 with a clear benefit. CAC scores correspond to calcified plaque in coronary vessels and are associated with graded increase in adverse cardiovascular events. Our review has found that in the absence of a significant bleeding risk, increased ASCVD risk and CAC score corelate with increased benefit from aspirin. A study demonstrated a decrease in the odds of myocardial infarction from 3 to 0.56 in patients on aspirin. The major drawback of aspirin for primary prevention is the bleeding complication. At present, there is no widely validated tool to predict the bleeding risk with aspirin, which creates difficulties in accurately delineating risk. Barring some discrepancy between studies, evidence shows a net harm for the use of aspirin in low ASCVD risk (<5%), irrespective of CAC score.",Doshi Apoorva; Gandhi Haresh; Patel Kunal N; Majmundar Monil; Doshi Rajkumar,Am J Cardiol,2024,en,aspirin_cvd.csv
PMID37879491,37879491,Clopidogrel vs Aspirin Monotherapy Beyond 1 Year After Percutaneous Coronary Intervention.,"[BACKGROUND] It remains unclear whether clopidogrel is better suited than aspirin as the long-term antiplatelet monotherapy following dual antiplatelet therapy (DAPT) after percutaneous coronary intervention (PCI). [OBJECTIVES] This study compared clopidogrel monotherapy following 1 month of DAPT (clopidogrel group) with aspirin monotherapy following 12 months of DAPT (aspirin group) after PCI for 5 years. [METHODS] STOPDAPT-2 (Short and Optimal Duration of Dual Antiplatelet Therapy 2) is a multicenter, open-label, adjudicator-blinded, randomized clinical trial conducted in Japan. Patients who underwent PCI with cobalt-chromium everolimus-eluting stents were randomized in a 1-to-1 fashion either to clopidogrel or aspirin groups. The primary endpoint was a composite of cardiovascular outcomes (cardiovascular death, myocardial infarction, stroke, or definite stent thrombosis) or major bleeding (TIMI major or minor bleeding). [RESULTS] Among 3,005 study patients (age: 68.6 ± 10.7 years; women: 22.3%; acute coronary syndrome: 38.3%), 2,934 patients (97.6%) completed the 5-year follow-up (adherence to the study drugs at 395 days: 84.7% and 75.9%). The clopidogrel group compared with the aspirin group was noninferior but not superior for the primary endpoint (11.75% and 13.57%, respectively; HR: 0.85; 95% CI: 0.70-1.05; P< 0.001; P= 0.13), whereas it was superior for the cardiovascular outcomes (8.61% and 11.05%, respectively; HR: 0.77; 95% CI: 0.61-0.97; P = 0.03) and not superior for major bleeding (4.44% and 4.92%, respectively; HR: 0.89; 95% CI: 0.64-1.25; P = 0.51). By the 1-year landmark analysis, clopidogrel was numerically, but not significantly, superior to aspirin for cardiovascular events (6.79% and 8.68%, respectively; HR: 0.77; 95% CI: 0.59-1.01; P = 0.06) without difference in major bleeding (3.99% and 3.32%, respectively; HR: 1.23; 95% CI: 0.84-1.81; P = 0.31). [CONCLUSIONS] Clopidogrel might be an attractive alternative to aspirin with a borderline ischemic benefit beyond 1 year after PCI.",Watanabe Hirotoshi; Morimoto Takeshi; Natsuaki Masahiro; Yamamoto Ko; Obayashi Yuki; Nishikawa Ryusuke; Ando Kenji; Ono Koh; Kadota Kazushige; Suwa Satoru; Morishima Itsuro; Yoshida Ruka; Hata Yoshiki; Akao Masaharu; Yagi Masahiro; Suematsu Nobuhiro; Morino Yoshihiro; Yokomatsu Takafumi; Takamisawa Itaru; Noda Toshiyuki; Doi Masayuki; Okayama Hideki; Nakamura Yuichi; Hibi Kiyoshi; Sakamoto Hiroki; Noguchi Teruo; Kimura Takeshi,J Am Coll Cardiol,2024,en,aspirin_cvd.csv
PMID12765506,12765506,Antiplatelet drugs.,"Antiplatelet drugs protect against myocardial infarction, stroke, cardiovascular death and other serious vascular events in patients with a history of previous vascular events or known risk factors for cardiovascular disease. Aspirin reduces the risk of serious vascular events in patients at high risk of such an event by about a quarter and is recommended as the first-line antiplatelet drug. Clopidogrel reduces the risk of serious vascular events among high-risk patients by about 10% compared with aspirin. It is as safe as aspirin, but much more expensive. It is an appropriate alternative to aspirin for long-term secondary prevention in patients who cannot tolerate aspirin, have experienced a recurrent vascular event while taking aspirin, or are at very high risk of a vascular event (>/= 20% per year). Addition of clopidogrel to aspirin reduces the risk of serious vascular events among patients with non-ST-segment elevation acute coronary syndromes by 20%, and patients undergoing percutaneous coronary intervention by 30%, compared with aspirin alone. Addition of a glycoprotein IIb/IIIa receptor antagonist to aspirin reduces the risk of vascular events among patients with non-ST-segment elevation acute coronary syndromes by 10% and among patients undergoing percutaneous coronary intervention by 30%, compared with aspirin alone; it appears to provide incremental benefit in patients also treated with clopidogrel. Addition of dipyridamole to aspirin seems to be more effective than aspirin alone for preventing recurrent stroke, but its overall effect in preventing serious vascular events in patients with ischaemic stroke and transient ischaemic attack has not been determined.",Hankey Graeme J; Eikelboom John W,Med J Aust,2003,en,aspirin_cvd.csv
PMID18855644,18855644,Clopidogrel and aspirin in cardiovascular medicine: responders or not--current best available evidence.,"Dual antiplatelet therapy represents an important advance for patients with established coronary artery disease. It is an important strategy for patients with acute coronary syndromes and those undergoing percutaneous transcatheter coronary interventions. Clopidogrel effectively inhibits ADP-induced platelet activation and aggregation by selectively and irreversibly blocking the P2Y(12) receptor on the platelet membrane. Aspirin works by irreversibly acetylating the cyclooxygenase (COX-1) enzyme, thus suppressing the production of thromboxane A(2) (TxA(2)) and inhibiting platelet activation and aggregation. Variable platelet response and potential resistance to therapy has emerged with aspirin and clopidogrel. The definitions of antiplatelet agents variability in responsiveness and nonresponsiveness are discussed. Clopidogrel and aspirin responsiveness as they are measured in the laboratory by various techniques (platelet aggregometry and point-of-care assays such as platelet function analyzer [PFA-100] and rapid platelet function assay [RPFA]) are evaluated. The mechanisms responsible for variations in responsiveness to antiplatelet agents such as clinical, cellular and genetic factors are defined. Aspirin and clopidogrel resistance are emerging clinical entities with potentially severe consequences such as myocardial infarction, stroke or death. The therapeutic interventions to deal with nonresponsiveness are reported, although specific recommendations are not clearly established. In the future, routine measurement of platelet function in patients with cardiovascular disease may become the standard of care. Personalized antithrombotic treatment strategies may be determined by ex-vivo measurements that identify critical pathways influencing thrombotic risk in the individual patient.",Tourmousoglou C E; Rokkas C K,Cardiovasc Hematol Agents Med Chem,2008,en,aspirin_cvd.csv
PMID39780702,39780702,Arachidonic acid synergizes with aspirin preventing myocardial ischaemia-reperfusion injury and mitigates bleeding risk.,"[AIMS] The therapeutic efficacy of coronary revascularization is compromised by myocardial ischaemia-reperfusion (MI/R) injury. Higher levels of circulating arachidonic acid (AA) are reportedly associated with lower risk of cardiovascular disease. The cyclooxygenase (COX) pathway metabolizes AA into prostaglandins (PGs) and the platelet-activating thromboxane A2 (TXA2), which is inhibited by aspirin. We aimed to explore whether AA or its combination with aspirin modulates MI/R injury and aspirin-caused gastric bleeding. [METHODS AND RESULTS] Mice were subjected to 30-min coronary artery ligation followed by reperfusion. AA reduced MI/R injury in mice, and its combination with aspirin provided further cardioprotection. Aspirin inhibited MI/R-triggered platelet activation and ameliorated microvascular obstruction immediately upon reperfusion, whereas AA improved microvascular perfusion at a later stage of reperfusion, coinciding with increased coronary vasodilatation. Co-administration of AA and aspirin markedly reduced cardiac neutrophil infiltration and vascular permeability and improved microcirculation. AA increased urinary metabolites of PGI2 and PGE2, not TXA2, and this selective augmentation was further enhanced by co-treatment with aspirin. Elevation in PGI2 and PGE2 correlated with reduced infarction and improved ventricular function, and inhibiting COX-2 attenuated the synergistic cardioprotection. Furthermore, oral administration of AA with aspirin after reperfusion provided a maximal cardioprotection and abolished aspirin-caused gastric bleeding. [CONCLUSION] AA synergizes with aspirin in protecting against MI/R injury, while minimizing the related bleeding risk, a major concern for patients with acute myocardial infarction. This is attributable to the selective augmentation of PGI2 and PGE2 that is amplified by TXA2 suppression by aspirin, underscoring improved microcirculation and ameliorated inflammation.",Talabieke Shaletanati; Yang Xuejian; Yang Jianfeng; Wan Qing; Zhu Dekun; Rao Haojie; Wu Yifei; Chen Zengrong; Li Huihui; Xu Pengfei; Chen Hong; Liu De-Pei; Zhang Xu; FitzGerald Garret A; Wang Miao,Cardiovasc Res,2025,en,aspirin_cvd.csv
PMID27928736,27928736,Antiplatelet agents in hemodialysis.,"Patients affected by cardiovascular disease (CVD) are treated with antiplatelet agents (AA) and/or anticoagulant drugs, which are fundamental in the management of stroke, coronary atherosclerotic disease, peripheral vascular disease and atrial fibrillation. CVD is the most important cause of death in chronic renal failure (CRF). Death rates from myocardial infarction (MI) and from all other cardiac causes exceed those for the general population. Incidence of MI in CRF is triple that in the general population. Moreover, mortality is seven- to eight-fold higher in patients requiring chronic hemodialysis compared to the general population, and approximately 40% of deaths in this population are attributable to coronary artery disease (CAD). For these reasons, AA are widely used in patients affected by CRF. Current data do not support a protective effect of antiplatelet administration in hemodialytic patients as primary prevention of cardiovascular mortality. Different results have been obtained concerning secondary prevention of CVD. The Cooperative Cardiovascular Project demonstrated that dialysis patients treated with aspirin following MI had a 43% lower mortality. Another study reported that the use of aspirin and beta-blockers following MI was associated with lower mortality in CRF patients. However, aspirin plus clopidogrel seems to increase the hemorrhagic risk without a significant reduction in cardiovascular mortality and there are insufficient data to support the use of new AA drugs in hemodialytic patients. In conclusion, since CRF patients are one of the groups at highest risk for atherosclerotic events, it could be reasonable to use aspirin in HD patients. However, the bleeding risk in HD patients needs to be strongly evaluated, especially before starting dual AA treatment.",Migliori Massimiliano; Cantaluppi Vincenzo; Scatena Alessia; Panichi Vincenzo,J Nephrol,2017,en,aspirin_cvd.csv
PMID39253391,39253391,To be or not to be on: aspirin and coronary artery bypass graft surgery.,"Aspirin's role in secondary prevention for patients with known coronary artery disease (CAD) is well established, validated by numerous landmark trials over the past several decades. However, its perioperative use in coronary artery bypass graft (CABG) surgery remains contentious due to the delicate balance between the risks of thrombosis and bleeding. While continuation of aspirin in patients undergoing CABG following acute coronary syndrome is widely supported due to the high risk of re-infarction, the evidence is less definitive for elective CABG procedures. The literature indicates a significant benefit of aspirin in reducing cardiovascular events in CAD patients, yet its impact on perioperative outcomes in CABG surgery is less clear. Some studies suggest increased bleeding risks without substantial improvement in cardiac outcomes. Specific to elective CABG, evidence is mixed, with some data indicating no significant difference in thrombotic or bleeding complications whether aspirin is continued or withheld preoperatively. Advancements in pharmacological therapies and perioperative care have evolved significantly since the initial aspirin trials, raising questions about the contemporary relevance of earlier findings. Individualized patient assessments and the development of risk stratification tools are needed to optimize perioperative aspirin use in CABG surgery. Further research is essential to establish clearer guidelines and improve patient outcomes. The objective of this review is to critically evaluate the existing evidence into the optimal management of perioperative aspirin in elective CABG patients.",Gupta Aashray K; Kovoor Joshua G; Leslie Alasdair; Litwin Peter; Stretton Brandon; Zaka Ammar; Kovoor Pramesh; Bacchi Stephen; Bennetts Jayme S; Maddern Guy J,Front Cardiovasc Med,2024,en,aspirin_cvd.csv
PMID26110681,26110681,Aspirin desensitization for cardiovascular disease.,"[PURPOSE OF REVIEW] The use of aspirin in coronary artery disease and address the unmet need of aspirin therapy in patients with history of hypersensitivity reactions to aspirin (acetylsalicylic acid; ASA) or other nonsteroidal inflammatory drugs (NSAIDs). [RECENT FINDINGS] Aspirin hypersensitivity is reported in 1.5% of patients with cardiovascular disease. However, many of those labeled as allergic to aspirin had experienced side-effects and could be safely treated with aspirin. Those with true hypersensitivity reactions were often not placed on appropriate antiplatelet therapy. A number of protocols of varying complexity exist in the literature for aspirin desensitization. The focus of this review is to identify the types of aspirin reactions that can occur and provide a rational approach to oral aspirin challenge and desensitization. [SUMMARY] In summary, with rare exceptions, patients with a history of 'aspirin/NSAID allergy' who need ASA for cardiovascular issues will be able to safely take aspirin either after a graded challenge or desensitization providing a central role of the allergist in the management of these patients.",Woessner Katharine M,Curr Opin Allergy Clin Immunol,2015,en,aspirin_cvd.csv
